Speaker Name,イン点,アウト点,文字起こし,色選択
東島,00:41:58:15,00:42:01:19,なんか。,Violet
D,00:42:01:21,00:42:25:11,本当に40分くらいあっという間に過ぎましたが、すごく面白い話は地元で聞かせていただいておりますが、ちょっと1個すいません、この話もしていただきたいというところでいうと、最近この曲がすごく音が聞こえてたんですけど、どうせ見て感想というか描写というか、なんか最初に櫓の話から始まったんですけど、ひどかったんですけど、なんか周りを見渡してみて気がつい。,Rose
D,00:42:25:13,00:43:05:10,専門家の二人だからこそ、あそこに何か言いますよみたいな感じですけど、なんかこう体系的に学ぶことをもう1個は。千葉さんがすごく上手に回していただいてるんですけど。登場さんの方からもぜひ市場さんに聞いてみたい時とか、何かあれば質問してもらっていたら。 聞かせていただいておりますが。ちょっと1個すいません。この話もしていただきたいというところでいうと、さっきすごく音が聞こえてたんですけど、見て感想というか描写というか、なんか最初に櫓の話から始まったんですが、面白かったんですけど、なんか周りを見渡してみて気がつくことが、専門家のお二人だからこそあそこにいますよみたいな話ですけど、なんかこう先生体系的に学ぶことと、あともう1個は千葉さんがすごく上手に回していただいているんですけど、それが 登場さんの方からも地方さんに聞いてみたいこととか、何かあれば質問してもらっていたら、これインタビューよりは雑談の番組なので、本当にお互い思いついたことを食べる時間帯をちょっとこのあといただけるといいなと思ってますが。,Rose
D,00:43:05:12,00:43:11:22,これはインタビューよりは雑談のためなので、本当にお互い思いついたことを食べる時間帯をちょっとこのあといただけるといいなと思ってますが。,Rose
千葉,00:43:11:24,00:43:13:24,いいたい放題言ってるんですけどね。 入ってるんですけど。,Lavender
東島,00:43:14:01,00:43:18:15,喋ってるんですけど。 楽しく喋ってるんですけど。,Violet
D,00:43:18:17,00:43:20:02,めちゃめちゃ回しがうまく。 めちゃめちゃ楽しいから。,Rose
東島,00:43:20:04,00:43:24:01,そうなんですよ。 そうなんですよ。,Violet
D,00:43:24:03,00:43:27:13,千葉さんの。 番組になってきてますね。 と。 番組になってきてますね。,Rose
東島,00:43:27:15,00:43:31:22,めっちゃめっちゃうまいんですよ。 めちゃめちゃうまいんですよ。,Violet
D,00:43:31:24,00:43:50:11,でも登場したことは。本当にユニークな発想の方だと思って。色々聞いてみたいことがあれば、別に今日は外でやってるっていうのがこの番組の1個の個性でもありますので、外の話もあったりして、その流れをこの後お願いできたらと。 当時も多分本当にユニークな発想の方だと思うので、ぜひいろいろ聞いてみたいことがあるなとか、特に今日は外でやってるっていうのがこの番組の1個の個性でもありますので、ちょっと外の話もしつつ、その流れをお願いできたらと。,Rose
東島,00:43:50:13,00:44:00:13,そうですね。さっきまで運ばれたのに鳩もいなくなったんですよね。 田舎ちゃいました。噴水も止まるし。 そうですね。さっきまで鳩がいたのに鳩もいなくなったんですよね。後もいなくなっちゃいましたね。噴水も止まるし。,Violet
千葉,00:44:00:15,00:44:01:18,ここ何もないんですよね。 なんか何に。,Lavender
東島,00:44:01:19,00:44:07:24,人間しか入ってないんですよ。 も何もないんですよ。人間しか入ってないんですよ笑。,Violet
東島,00:44:08:01,00:44:12:01,そうなんですよね。 そうですよね。,Violet
東島,00:44:12:03,00:44:20:07,ほんと人間しかいないよね。さっき言ったのに全部どっか行きましたね。 いやほんと人間しかいないんですよね。さっき言ったのに全部どっか行ってましたね。,Violet
D,00:44:20:09,00:44:23:09,鳥の声は聞こえますよねなんか。 鳥の声は聞こえますよねなんか。,Rose
東島,00:44:23:09,00:44:30:14,はい。なんかいますか。今水圧どっかに。多分この辺の。 はい、なんかいます。今吸います。どっかに。,Violet
東島,00:44:30:16,00:44:34:24,話は同等で。山鳥したから。いいかなと思って。 鳥の鳥の話は冒頭で山鳥したからいいかなと思ってたんですよ。,Violet
千葉,00:44:35:01,00:44:35:19,好きなんですか。 これ好きなんですか。,Lavender
東島,00:44:35:20,00:44:40:07,全然わかんないですね。私陸上の哺乳類が好きで。 いや、全然わかんないですね。私陸上の哺乳類が好きで。水。私最近一番好きなのはモルモットで。でもシポないんですよね。,Violet
